respondent_id,COUNTY,CITY,D3,D4_primary,D4,D2,Q65,D1,NEWS,SOCIAL,REGION_1,REGION_2,REGION_3,ReOUTLOOK,LIFESAS,LIFEWW,BELONGCOM,BELONGNEED,TRUST,Q7,Q8,Q56_breakfast,Q57_breakfast,Q56_lunch,Q57_lunch,Q56_dinner,Q57_dinner,Q10,Q11_day,Q11_night,HOUSING1,HOUSING2_1,HOUSING2_2,HOUSING2_3,HOUSING2_4
1502,Gaston,,1,White,1,5,1,28052,1,,4.0,1.0,,3,7,7,4,9,7,3,4,3,2,6,3,6,3,5,5,2,8,9.0,2.0,3.0,4.0
3548,Catawba,,5,Black,3,7,2,28601,1,,2.0,5.0,,2,6,7,4,6,6,2,2,5,3,6,3,6,2,3,4,4,3,2.0,,,
2426,Iredell,,4,Black,3,2,1,28625,6,7.0,1.0,8.0,,3,6,7,3,7,5,4,3,7,3,7,5,6,5,1,5,5,7,7.0,,,
1533,Gaston,,1,White,1,5,1,28092,6,2.0,6.0,3.0,1.0,3,4,5,3,4,7,4,3,2,1,5,1,7,0,3,4,4,6,6.0,8.0,1.0,
2742,York,,2,White,1,1,1,29732,6,2.0,4.0,3.0,,3,5,5,4,4,5,3,2,4,1,7,6,7,2,1,5,1,7,1.0,,,
2094,Cabarrus,,4,White,1,6,4,28083,3,,4.0,1.0,,2,5,6,3,7,6,2,5,3,1,5,1,6,3,1,5,5,6,4.0,,,
3302,Lincoln,,1,White,1,1,1,28093,1,,1.0,,,2,7,6,4,7,6,2,2,3,1,6,2,7,2,2,4,1,6,8.0,5.0,,
1162,Union,,3,White,1,8,1,28103,2,,2.0,1.0,,2,10,9,3,9,7,4,3,4,4,4,0,7,3,4,4,4,8,6.0,8.0,9.0,7.0
701,Mecklenburg,2.0,2,Black,3,5,1,28215,6,2.0,2.0,1.0,,2,7,7,2,8,6,3,2,5,1,7,5,7,3,4,3,3,8,2.0,4.0,1.0,
257,Mecklenburg,2.0,3,Hispanic,2,5,1,28204,2,,3.0,6.0,,1,6,6,1,6,5,2,5,6,2,7,3,7,1,3,5,2,5,3.0,8.0,,
3662,Catawba,,1,White,1,2,3,28609,5,,9.0,4.0,1.0,1,2,2,1,3,1,3,1,6,4,7,3,7,2,2,4,4,4,1.0,4.0,9.0,8.0
433,Mecklenburg,1.0,5,White,1,5,2,28212,2,,6.0,7.0,2.0,2,7,7,4,6,6,2,5,5,1,5,4,6,3,4,4,4,7,7.0,9.0,,
2518,York,,5,White,1,8,4,29710,3,,1.0,9.0,,3,7,6,4,9,7,3,5,6,2,7,4,6,3,3,5,1,8,5.0,1.0,4.0,
4125,Stanly,,5,Black,3,6,4,28128,1,,5.0,1.0,,2,9,10,3,8,9,1,2,4,2,7,5,6,2,5,4,1,8,4.0,10.0,1.0,
673,Mecklenburg,1.0,4,White,1,4,3,28227,1,,2.0,7.0,3.0,4,4,4,1,6,5,3,1,4,2,6,2,7,4,3,5,4,10,10.0,5.0,3.0,
2798,York,,2,White,1,4,1,29730,6,2.0,2.0,8.0,6.0,3,6,5,3,7,5,3,3,3,1,6,3,6,2,4,4,4,8,9.0,,,
2896,Rowan,,4,White,1,4,1,28138,6,2.0,5.0,1.0,,3,6,5,5,8,7,3,3,4,2,5,1,7,3,3,4,4,9,2.0,9.0,,
712,Mecklenburg,2.0,1,White,1,2,2,28207,1,,4.0,5.0,,1,8,8,2,9,6,2,1,2,0,5,0,6,1,4,5,4,5,7.0,1.0,3.0,
4529,Lancaster,,1,Hispanic,2,1,3,29720,1,,4.0,6.0,8.0,1,3,4,4,4,6,2,1,5,2,7,3,6,5,1,4,2,6,6.0,,,
3099,Rowan,,2,White,1,6,1,28147,6,5.0,4.0,8.0,,1,9,9,4,8,8,3,5,5,0,5,1,7,2,2,4,4,4,9.0,4.0,10.0,7.0
1078,Union,,3,White,1,6,1,28173,6,5.0,3.0,6.0,,3,8,7,4,6,9,3,3,5,4,4,2,7,4,2,2,4,7,1.0,,,
3799,Cleveland,,4,Hispanic,2,4,1,28152,1,,6.0,1.0,4.0,2,7,7,3,5,8,2,3,5,2,5,2,6,1,1,4,2,7,9.0,6.0,1.0,
3260,Lincoln,,4,White,1,-98,3,28080,6,2.0,2.0,4.0,,1,3,2,4,3,4,2,3,3,0,5,1,6,5,2,5,4,3,9.0,,,
693,Mecklenburg,2.0,3,White,1,5,2,28227,1,,4.0,5.0,,3,4,5,3,4,5,3,4,4,2,5,4,7,6,2,4,3,5,2.0,9.0,7.0,5.0
1662,Gaston,,2,White,1,-99,1,28056,6,2.0,2.0,3.0,1.0,2,6,7,4,5,4,1,3,5,2,5,4,7,2,2,4,3,4,9.0,2.0,4.0,3.0
3608,Catawba,,5,White,1,5,1,28602,6,2.0,8.0,1.0,,3,5,4,3,3,6,4,4,5,4,6,2,6,1,2,5,4,2,7.0,2.0,,
4191,Stanly,,3,White,1,3,1,28128,1,,2.0,1.0,,4,3,2,3,3,3,3,2,3,1,7,3,7,4,2,4,4,5,4.0,2.0,9.0,
4119,Stanly,,3,White,1,6,1,28001,6,2.0,7.0,,,4,5,4,4,4,4,2,3,5,0,6,3,7,3,1,4,2,5,2.0,1.0,,
490,Mecklenburg,1.0,2,White,1,5,2,28277,1,,6.0,4.0,7.0,2,3,4,3,5,6,2,2,5,1,5,2,6,3,3,4,2,7,1.0,4.0,9.0,7.0
4268,Stanly,,4,White,1,4,4,28128,1,,7.0,3.0,,1,8,9,3,7,6,2,1,3,1,7,5,7,1,2,5,5,5,6.0,2.0,9.0,
3289,Lincoln,,4,Black,3,4,2,28093,3,,2.0,7.0,4.0,2,4,4,3,4,7,1,2,5,1,6,5,7,3,3,4,5,8,2.0,9.0,,
1684,Gaston,,2,Black,3,5,1,28092,2,,4.0,,,1,3,4,2,3,3,3,2,1,1,7,1,7,3,5,5,4,5,10.0,7.0,,
3885,Cleveland,,1,White,1,3,2,28152,6,3.0,1.0,3.0,,1,5,5,4,4,7,4,3,5,0,5,2,6,2,2,3,3,6,1.0,3.0,,
4359,Chester,,4,White,1,3,4,29727,1,,2.0,3.0,,4,7,7,3,7,5,1,1,5,1,6,2,7,3,5,5,5,6,3.0,1.0,2.0,
1555,Gaston,,3,White,1,4,3,28052,6,3.0,2.0,1.0,,4,4,5,3,3,5,2,4,4,1,7,1,7,2,2,4,4,8,8.0,7.0,3.0,
4179,Stanly,,2,White,1,-99,3,28127,1,,8.0,,,2,6,7,3,4,6,4,3,3,1,6,4,7,2,3,5,2,5,7.0,3.0,,
2055,Cabarrus,,5,Black,3,2,4,28081,1,,7.0,2.0,6.0,3,7,7,3,7,7,4,1,4,1,7,1,7,4,2,4,4,5,2.0,9.0,8.0,
3673,Catawba,,2,Black,3,3,2,28613,3,,1.0,8.0,9.0,1,7,6,4,8,7,2,2,4,2,7,1,7,2,1,3,3,6,4.0,1.0,,
363,Mecklenburg,2.0,3,White,1,5,3,28208,2,,2.0,4.0,1.0,2,4,5,2,4,3,1,4,2,0,6,1,6,0,1,3,4,8,4.0,3.0,,
4782,Lancaster,,5,White,1,3,4,29717,5,,6.0,2.0,,3,8,8,4,7,5,2,1,3,2,5,2,6,3,1,5,3,9,3.0,2.0,,
3974,Cleveland,,3,White,1,4,1,28152,6,2.0,1.0,,,2,2,2,3,2,4,3,3,5,3,7,2,7,5,3,5,5,5,3.0,,,
402,Mecklenburg,1.0,3,Black,3,4,4,28204,1,,9.0,4.0,2.0,3,6,6,5,6,9,1,4,4,2,7,5,5,2,3,5,4,7,6.0,,,
3972,Cleveland,,2,White,1,5,1,28150,6,5.0,5.0,7.0,,4,8,8,3,6,7,3,1,3,3,7,0,6,2,3,5,4,8,1.0,2.0,,
164,Mecklenburg,2.0,2,Asian,4,-99,1,28211,1,,1.0,2.0,,1,5,5,2,3,8,2,3,6,4,6,4,7,5,5,4,2,5,4.0,,,
4406,Chester,,5,Black,3,4,1,29728,1,,2.0,6.0,7.0,4,7,7,5,9,8,1,2,5,3,6,2,6,1,1,4,5,5,3.0,9.0,7.0,
1018,Mecklenburg,1.0,3,White,1,5,1,28216,2,,2.0,,,2,3,3,3,3,5,1,3,4,1,7,2,6,3,4,4,3,4,4.0,9.0,1.0,
203,Mecklenburg,2.0,5,Black,3,4,4,28214,6,3.0,4.0,3.0,,2,8,8,3,8,6,3,4,5,1,6,5,6,1,3,4,4,6,6.0,3.0,1.0,
3170,Rowan,,2,Hispanic,2,7,1,28144,6,2.0,2.0,5.0,4.0,1,6,6,3,5,7,1,5,6,1,6,4,6,5,4,4,4,7,1.0,9.0,,
1,Mecklenburg,1.0,2,Black,3,6,2,28209,6,2.0,3.0,8.0,2.0,3,5,4,1,4,6,2,3,2,1,7,3,6,3,2,5,4,6,4.0,,,
2935,Rowan,,1,White,1,3,2,28138,6,2.0,4.0,7.0,5.0,3,5,5,5,5,6,2,3,4,1,6,1,7,1,1,4,2,5,3.0,10.0,1.0,
2921,Rowan,,3,White,1,4,2,28147,6,3.0,5.0,1.0,8.0,3,7,7,3,6,7,3,3,4,1,5,3,6,3,2,5,3,7,6.0,2.0,8.0,
4755,Lancaster,,2,Black,3,6,1,29720,6,3.0,1.0,4.0,2.0,1,5,5,4,6,5,2,3,4,0,6,1,6,4,1,5,4,7,6.0,2.0,,
3827,Cleveland,,5,White,1,4,4,28164,1,,9.0,1.0,,1,7,7,4,7,8,3,2,7,3,7,2,7,1,4,3,4,7,2.0,,,
2709,York,,3,White,1,-98,1,29710,1,,5.0,1.0,,2,4,5,2,3,7,3,4,6,5,5,2,7,4,2,4,4,3,7.0,5.0,,
3389,Lincoln,,5,Black,3,4,4,28093,2,,2.0,4.0,6.0,2,6,6,2,7,3,3,3,3,2,7,1,6,5,3,4,3,8,8.0,1.0,,
1230,Union,,2,Hispanic,2,-99,1,28103,6,5.0,9.0,3.0,8.0,2,7,7,3,7,7,2,3,4,3,7,2,7,5,1,4,5,8,9.0,,,
3830,Cleveland,,5,Hispanic,2,2,4,28086,6,5.0,9.0,2.0,4.0,2,5,5,1,4,3,4,2,6,2,7,2,7,2,3,4,4,9,3.0,2.0,,
3018,Rowan,,4,White,1,3,1,28144,3,,1.0,4.0,,1,6,6,3,7,5,2,1,4,4,6,1,7,3,2,4,3,9,9.0,7.0,,
4428,Chester,,4,Black,3,6,1,29728,1,,4.0,2.0,1.0,1,7,8,3,6,7,4,2,3,0,6,3,5,2,5,3,4,3,1.0,9.0,8.0,
2044,Cabarrus,,4,White,1,2,1,28027,1,,3.0,2.0,1.0,2,6,6,2,6,7,3,3,6,3,5,2,7,1,3,4,5,7,2.0,4.0,,
918,Mecklenburg,2.0,4,Black,3,4,1,28278,6,5.0,4.0,7.0,,2,7,8,3,7,6,3,3,6,2,5,1,7,2,1,4,2,6,7.0,9.0,,
594,Mecklenburg,2.0,3,Black,3,1,4,28208,1,,8.0,9.0,1.0,3,2,3,3,3,7,3,1,3,1,7,2,6,2,1,2,3,6,9.0,7.0,,
3169,Rowan,,2,White,1,6,3,28144,6,3.0,1.0,,,3,2,3,3,2,4,2,3,4,3,4,1,7,3,1,4,4,5,2.0,10.0,8.0,
4951,Anson,,1,Black,3,4,1,28125,1,,4.0,5.0,3.0,3,9,10,3,8,7,4,2,1,0,6,2,6,2,3,5,4,6,4.0,6.0,,
23,Mecklenburg,1.0,5,Black,3,-99,2,28269,6,3.0,4.0,1.0,,3,8,9,4,10,8,2,4,4,0,7,5,6,3,2,5,2,6,8.0,,,
1500,Gaston,,3,White,1,4,1,28054,6,4.0,9.0,3.0,6.0,1,6,6,1,7,4,3,3,5,2,4,2,6,5,2,5,5,8,8.0,3.0,,
147,Mecklenburg,2.0,4,White,1,3,4,28273,6,2.0,2.0,1.0,6.0,2,7,7,1,8,7,3,5,5,3,6,0,6,2,3,1,3,6,7.0,4.0,2.0,1.0
297,Mecklenburg,2.0,3,White,1,6,1,28208,2,,7.0,,,2,5,4,5,5,5,3,1,4,0,6,0,7,4,2,3,4,6,5.0,,,
1535,Gaston,,1,White,1,4,1,28054,6,2.0,1.0,2.0,5.0,2,7,8,1,7,9,1,3,6,0,6,2,5,3,4,4,5,6,1.0,10.0,9.0,4.0
118,Mecklenburg,2.0,2,White,1,5,1,28269,2,,3.0,4.0,8.0,3,4,4,2,3,3,3,1,5,3,6,1,7,2,3,5,4,3,7.0,4.0,,
3037,Rowan,,4,White,1,5,1,28023,7,,1.0,9.0,,3,6,7,4,6,7,1,2,5,2,6,2,7,1,2,5,4,6,5.0,,,
590,Mecklenburg,2.0,3,Black,3,4,1,28212,3,,1.0,3.0,,1,6,6,3,8,6,3,2,4,0,7,3,7,3,3,4,2,5,5.0,4.0,9.0,
4919,Anson,,2,Black,3,3,1,28170,1,,9.0,,,1,7,7,3,7,8,3,1,5,1,6,2,7,3,3,4,3,3,2.0,9.0,1.0,8.0
349,Mecklenburg,2.0,3,Black,3,5,1,28208,6,2.0,7.0,2.0,,3,10,10,3,10,10,3,5,6,1,5,1,6,4,4,4,4,4,5.0,4.0,2.0,1.0
1076,Union,,1,Black,3,2,2,28173,3,,5.0,,,1,5,6,2,6,6,3,1,6,1,7,3,7,3,1,4,5,10,1.0,9.0,8.0,
1291,Union,,3,White,1,7,4,28110,6,3.0,1.0,5.0,8.0,3,4,4,3,3,6,1,3,5,3,6,4,7,3,2,3,4,6,7.0,8.0,3.0,
1107,Union,,2,White,1,5,1,28103,1,,5.0,1.0,2.0,3,6,7,3,4,7,1,5,3,2,7,5,7,2,1,2,3,4,3.0,9.0,,
4816,Anson,,4,Black,3,-99,1,28170,1,,2.0,6.0,,2,6,6,3,5,5,2,3,5,2,6,3,7,3,2,5,4,6,7.0,,,
252,Mecklenburg,2.0,2,White,1,8,3,28213,6,5.0,1.0,7.0,,4,1,1,3,2,6,2,4,3,1,7,2,7,1,1,4,4,6,9.0,2.0,7.0,4.0
4294,Chester,,3,Hispanic,2,6,3,29706,7,,4.0,1.0,3.0,1,3,3,1,3,1,2,4,4,2,7,4,5,2,1,4,3,5,7.0,3.0,8.0,
72,Mecklenburg,1.0,1,Hispanic,2,2,1,28212,2,,9.0,5.0,,1,6,5,3,8,4,3,3,4,1,7,4,6,4,3,4,1,6,3.0,4.0,1.0,7.0
4151,Stanly,,1,White,1,4,2,28159,1,,1.0,3.0,2.0,3,8,7,3,8,7,2,1,4,1,5,3,7,1,2,2,3,9,6.0,4.0,,
62,Mecklenburg,1.0,2,Asian,4,3,1,28212,1,,1.0,3.0,6.0,4,8,7,5,7,6,4,1,5,2,6,1,6,4,4,4,4,9,8.0,2.0,1.0,
3558,Catawba,,3,White,1,4,1,28601,1,,4.0,1.0,,4,9,9,4,10,8,2,3,5,3,5,2,7,3,3,2,2,7,4.0,6.0,9.0,
3503,Catawba,,3,White,1,-99,4,28602,2,,4.0,9.0,1.0,1,6,5,3,6,6,1,3,6,3,6,2,7,4,3,4,2,3,10.0,5.0,,
4674,Lancaster,,2,White,1,4,1,29720,1,,4.0,2.0,5.0,3,4,4,3,5,4,3,3,5,3,5,3,7,3,4,5,4,6,9.0,3.0,1.0,
770,Mecklenburg,1.0,4,White,1,6,1,28212,6,2.0,2.0,5.0,4.0,1,3,4,1,1,5,2,1,5,1,6,2,6,1,2,5,2,9,4.0,8.0,,
43,Mecklenburg,1.0,5,Hispanic,2,2,2,28282,1,,5.0,4.0,3.0,3,5,5,4,5,4,1,5,4,3,6,2,7,4,1,4,3,9,4.0,9.0,,
2873,York,,4,White,1,7,2,29732,6,4.0,4.0,,,3,6,7,3,6,7,3,5,5,0,7,4,7,4,2,4,2,4,8.0,7.0,1.0,
3484,Catawba,,1,White,1,1,2,28602,6,2.0,1.0,2.0,,3,3,4,3,3,3,2,5,6,2,6,3,6,4,2,5,1,6,5.0,3.0,,
875,Mecklenburg,1.0,3,Black,3,1,1,28277,6,5.0,4.0,,,2,2,3,4,3,3,1,4,5,2,7,3,6,3,2,5,3,9,1.0,6.0,,
338,Mecklenburg,1.0,1,Black,3,4,1,28205,3,,7.0,2.0,3.0,3,5,5,3,6,4,3,3,3,1,4,0,6,2,2,5,3,8,5.0,3.0,9.0,
4982,Anson,,2,White,1,6,1,28125,6,3.0,9.0,8.0,4.0,4,5,6,3,6,9,1,3,4,3,6,1,6,4,1,4,3,1,5.0,3.0,,
4998,Anson,,5,White,1,5,4,28109,6,6.0,4.0,3.0,5.0,2,6,6,3,6,5,1,2,5,1,6,3,6,5,3,4,4,5,1.0,9.0,6.0,7.0
1199,Union,,2,Black,3,2,1,28103,6,2.0,2.0,6.0,,2,8,8,4,10,10,3,1,6,1,3,1,7,4,2,4,4,10,8.0,9.0,3.0,
3776,Cleveland,,3,White,1,2,1,28150,1,,2.0,6.0,3.0,2,5,6,4,7,4,2,4,4,1,6,5,7,2,1,5,3,6,2.0,8.0,9.0,
2894,Rowan,,3,Black,3,6,1,28146,1,,5.0,9.0,,2,6,6,3,6,5,3,4,3,1,7,4,6,2,4,4,4,3,9.0,10.0,2.0,
1488,Gaston,,4,White,1,5,3,28053,6,5.0,6.0,2.0,,3,6,6,3,6,7,2,4,4,1,6,3,6,3,5,5,4,6,5.0,9.0,,
2160,Iredell,,3,Black,3,5,1,28687,3,,6.0,9.0,1.0,1,5,5,2,5,6,2,4,3,0,5,1,7,2,2,3,3,8,8.0,9.0,4.0,
4395,Chester,,1,Black,3,1,3,29709,7,,5.0,7.0,,2,4,4,4,5,4,2,1,4,2,6,1,6,2,3,4,4,7,3.0,9.0,5.0,1.0
4264,Stanly,,2,White,1,5,1,28159,2,,6.0,,,2,7,6,4,7,7,2,4,6,3,7,3,7,1,3,5,4,5,3.0,6.0,,
2728,York,,3,White,1,4,3,29730,1,,1.0,4.0,2.0,1,3,4,5,5,6,2,1,4,2,7,1,6,3,2,5,2,10,4.0,7.0,5.0,
1420,Gaston,,1,Black,3,5,2,28053,2,,1.0,2.0,5.0,2,6,6,2,7,4,3,3,4,1,6,3,7,2,3,4,3,6,1.0,8.0,6.0,
1857,Cabarrus,,2,White,1,8,1,28027,2,,4.0,2.0,3.0,2,4,4,3,3,6,3,5,5,2,5,0,7,2,3,2,5,6,3.0,,,
222,Mecklenburg,2.0,1,Asian,4,4,1,28213,3,,3.0,6.0,,3,4,4,4,4,5,2,4,2,1,6,5,7,3,2,4,3,9,9.0,8.0,,
4389,Chester,,1,White,1,3,1,29728,6,2.0,5.0,4.0,,2,5,4,3,5,6,1,2,5,2,7,5,7,3,3,4,4,5,9.0,8.0,,
2716,York,,2,White,1,5,3,29715,6,3.0,9.0,,,4,5,6,3,4,3,2,2,6,2,7,3,7,2,1,5,4,10,10.0,,,
418,Mecklenburg,1.0,2,White,1,7,1,28208,1,,3.0,9.0,,2,5,5,4,5,7,3,5,5,2,6,1,7,0,3,5,1,9,5.0,7.0,4.0,2.0
1319,Union,,3,Hispanic,2,7,1,28103,6,2.0,1.0,4.0,,3,7,8,3,8,4,3,4,5,5,6,2,7,4,1,4,4,8,1.0,7.0,10.0,
4581,Lancaster,,4,White,1,3,1,29707,6,4.0,5.0,7.0,,1,5,5,3,3,5,3,2,3,0,6,2,6,1,4,5,4,7,6.0,2.0,,
134,Mecklenburg,1.0,4,Hispanic,2,5,4,28204,3,,5.0,7.0,4.0,3,6,6,3,7,5,3,2,7,1,7,2,7,4,4,4,3,8,5.0,3.0,7.0,
33,Mecklenburg,2.0,2,Hispanic,2,4,1,28269,6,6.0,4.0,1.0,3.0,2,7,8,3,7,7,3,1,3,0,7,1,6,2,3,1,2,7,8.0,1.0,9.0,
3514,Catawba,,2,White,1,-99,1,28613,3,,1.0,6.0,4.0,2,9,10,2,10,8,3,2,5,2,7,3,7,3,3,1,5,5,2.0,5.0,7.0,4.0
226,Mecklenburg,1.0,1,White,1,4,1,28269,2,,6.0,5.0,8.0,2,3,3,5,4,4,1,3,4,2,7,4,6,2,3,5,1,8,10.0,4.0,,
1730,Gaston,,3,Black,3,4,1,28053,6,4.0,3.0,9.0,1.0,2,7,7,3,9,7,3,5,5,1,7,2,5,3,5,2,4,5,9.0,2.0,3.0,
2115,Cabarrus,,4,White,1,4,1,28075,6,3.0,2.0,4.0,7.0,2,9,9,4,8,9,3,2,5,0,6,3,6,2,3,5,2,7,6.0,1.0,2.0,
2946,Rowan,,1,Black,3,1,2,28023,1,,4.0,1.0,9.0,1,7,7,3,9,10,1,3,5,3,5,1,7,2,2,2,2,6,7.0,1.0,,
4484,Chester,,5,White,1,6,4,29727,2,,1.0,4.0,,2,8,8,4,7,5,1,2,5,3,7,2,7,3,3,5,3,2,3.0,1.0,4.0,
2855,York,,1,White,1,4,3,29732,2,,5.0,2.0,,4,1,1,3,0,2,2,3,5,1,7,4,6,2,2,4,3,7,3.0,8.0,,
2332,Iredell,,3,Black,3,2,2,28117,1,,9.0,7.0,,2,7,8,1,7,7,3,1,6,0,4,4,7,2,2,5,5,8,3.0,9.0,,
1354,Union,,4,White,1,6,1,28104,6,2.0,1.0,4.0,6.0,3,9,9,3,10,7,3,2,6,3,6,3,7,4,2,5,2,8,2.0,9.0,,
1201,Union,,5,White,1,5,4,28104,2,,1.0,3.0,,2,8,7,5,6,7,2,2,5,2,7,2,7,2,1,4,4,10,1.0,6.0,5.0,
1571,Gaston,,4,White,1,1,1,28054,1,,1.0,2.0,,3,6,7,3,6,6,2,5,4,2,7,2,7,4,4,5,3,8,9.0,6.0,,
1240,Union,,4,White,1,6,1,28104,2,,2.0,4.0,8.0,3,8,8,5,8,8,1,2,5,3,6,3,7,3,4,4,5,7,10.0,8.0,4.0,
2823,York,,2,White,1,7,3,29715,1,,1.0,4.0,2.0,2,7,6,3,8,9,1,5,4,1,4,3,6,2,1,5,5,2,4.0,9.0,10.0,
4604,Lancaster,,4,Black,3,3,4,29707,6,2.0,3.0,2.0,,3,8,7,2,8,10,2,1,3,0,7,6,7,4,3,4,3,6,1.0,9.0,5.0,2.0
4653,Lancaster,,1,White,1,4,2,29717,3,,2.0,1.0,,3,3,3,2,3,3,2,3,6,3,6,3,7,2,2,5,1,8,1.0,8.0,,
3005,Rowan,,5,White,1,2,4,28146,1,,9.0,2.0,1.0,1,10,9,4,10,7,3,4,2,1,6,2,7,1,2,5,4,5,1.0,4.0,9.0,
31,Mecklenburg,2.0,3,Black,3,6,4,28211,7,,6.0,8.0,3.0,2,8,9,3,9,5,3,2,5,2,3,1,7,2,3,4,3,4,6.0,4.0,5.0,
1157,Union,,4,White,1,7,2,28110,1,,9.0,4.0,,3,8,8,3,8,5,4,4,6,0,7,1,7,0,2,5,4,8,6.0,9.0,8.0,7.0
2807,York,,3,White,1,6,1,29732,3,,6.0,7.0,9.0,1,7,8,4,6,4,2,5,5,1,6,2,7,3,5,4,4,5,1.0,2.0,4.0,3.0
3648,Catawba,,3,Hispanic,2,6,2,28602,6,2.0,2.0,1.0,,2,3,3,3,2,6,1,4,6,2,4,2,6,3,3,2,3,9,5.0,9.0,,
4463,Chester,,3,Black,3,2,1,29706,3,,2.0,1.0,8.0,3,1,2,4,1,4,2,2,4,1,6,3,5,2,2,3,4,5,8.0,9.0,,
3997,Cleveland,,4,White,1,-99,1,28150,7,,7.0,4.0,2.0,4,7,7,5,9,6,3,2,6,2,7,2,5,4,2,4,1,9,5.0,7.0,,
2295,Iredell,,1,White,1,1,2,28115,6,2.0,3.0,,,3,5,6,3,4,5,1,2,5,2,4,3,7,1,1,5,4,7,3.0,4.0,1.0,
1042,Union,,1,White,1,6,1,28110,6,5.0,5.0,,,2,7,7,5,6,5,3,4,6,1,6,1,7,2,3,4,1,7,5.0,9.0,8.0,3.0
2729,York,,2,White,1,-98,1,29710,2,,1.0,4.0,,3,5,5,3,6,4,3,4,3,1,5,3,6,2,3,5,4,5,6.0,8.0,,
832,Mecklenburg,1.0,2,Black,3,1,1,28282,3,,9.0,4.0,1.0,1,4,5,4,2,6,2,2,5,3,5,2,7,2,5,5,5,10,3.0,8.0,,
1847,Cabarrus,,5,White,1,2,4,28025,6,5.0,5.0,9.0,4.0,2,5,5,4,6,6,3,1,4,1,6,3,7,2,3,3,4,6,1.0,,,
3509,Catawba,,2,White,1,3,3,28609,6,5.0,9.0,4.0,,3,4,4,1,4,4,3,2,4,1,5,3,7,2,1,4,5,5,1.0,6.0,2.0,
2348,Iredell,,5,White,1,-99,4,28117,7,,4.0,,,1,5,5,4,7,8,3,2,7,3,5,3,7,3,3,5,4,4,3.0,1.0,2.0,
428,Mecklenburg,3.0,2,White,1,2,1,28227,6,2.0,6.0,,,3,3,4,3,4,6,2,1,5,1,5,2,7,4,2,3,3,9,2.0,1.0,3.0,
4976,Anson,,2,Hispanic,2,4,3,28125,6,3.0,1.0,7.0,4.0,2,5,5,3,6,4,2,3,5,3,6,1,7,3,2,3,1,4,1.0,9.0,3.0,6.0
48,Mecklenburg,2.0,4,White,1,5,4,28206,1,,1.0,,,1,7,7,3,6,5,1,2,4,0,6,1,6,3,3,5,5,8,6.0,,,
4379,Chester,,3,White,1,7,1,29728,1,,3.0,7.0,1.0,2,2,2,3,2,4,4,5,4,1,6,3,7,2,4,5,4,7,3.0,5.0,4.0,6.0
3449,Lincoln,,3,White,1,7,3,28092,1,,6.0,5.0,,2,5,6,1,4,9,1,3,6,3,7,5,7,2,2,4,4,6,8.0,9.0,2.0,
2019,Cabarrus,,3,White,1,5,1,28081,1,,9.0,2.0,,2,6,7,2,7,5,2,2,5,1,6,2,6,4,4,4,4,9,10.0,9.0,,
3736,Catawba,,4,Black,3,5,1,28609,1,,5.0,1.0,4.0,2,7,7,3,5,8,1,2,6,3,6,4,7,3,1,4,2,9,10.0,2.0,,
2744,York,,2,White,1,4,1,29715,1,,5.0,4.0,3.0,3,7,7,5,7,6,3,2,3,0,6,4,7,2,5,4,5,6,3.0,9.0,4.0,1.0
3597,Catawba,,5,White,1,6,4,28601,1,,9.0,6.0,1.0,2,8,8,3,9,8,3,3,4,2,6,1,6,3,2,5,3,7,9.0,6.0,3.0,5.0
1140,Union,,5,White,1,5,4,28112,7,,1.0,6.0,2.0,3,6,5,4,4,3,1,5,5,3,7,3,7,3,4,5,3,9,2.0,1.0,,
1595,Gaston,,3,Black,3,1,1,28092,1,,5.0,6.0,,1,4,4,2,3,4,4,2,5,1,6,3,6,1,4,5,1,7,7.0,8.0,,
4007,Cleveland,,2,White,1,3,1,28150,1,,2.0,9.0,1.0,2,3,4,4,2,5,3,2,4,2,7,2,7,2,2,5,5,4,5.0,9.0,4.0,
389,Mecklenburg,1.0,4,White,1,-98,1,28209,6,3.0,9.0,8.0,3.0,2,6,7,3,8,7,1,3,1,1,7,2,7,5,4,4,3,6,7.0,4.0,,
3118,Rowan,,1,White,1,3,1,28144,6,3.0,4.0,3.0,1.0,2,3,2,3,5,1,3,3,2,0,6,4,6,2,2,4,1,7,9.0,1.0,,
1796,Cabarrus,,1,White,1,-99,2,28027,1,,1.0,5.0,3.0,2,5,4,4,4,4,3,3,5,0,6,3,7,4,5,5,2,8,6.0,8.0,2.0,
1040,Union,,2,White,1,6,1,28110,1,,7.0,,,3,3,4,1,2,3,3,1,3,0,6,3,7,2,1,5,4,4,4.0,8.0,,
839,Mecklenburg,1.0,3,Black,3,8,1,28282,1,,6.0,1.0,,2,10,10,3,8,9,2,5,5,1,7,3,7,4,3,4,4,7,4.0,3.0,,
2377,Iredell,,5,White,1,3,4,28625,2,,2.0,,,2,5,5,1,5,5,2,2,5,3,6,5,6,3,2,4,3,6,2.0,4.0,9.0,
3183,Rowan,,4,Black,3,8,2,28138,1,,2.0,,,3,5,5,4,5,6,3,4,7,2,7,3,7,2,2,5,5,4,9.0,3.0,4.0,
2566,York,,4,White,1,6,1,29710,6,1.0,1.0,6.0,5.0,1,7,7,2,7,9,2,4,2,1,4,0,7,3,2,5,5,7,4.0,2.0,3.0,
